Sample in Buffer,Sample in Window,TRIGGER,nolabel_line188/CSI_BRAM_ENB_1_1,nolabel_line188/csi_gearbox_dma_0_mipi_data[15:0],nolabel_line188/csi_gearbox_dma_0_dbg_fifo_data_ct[11:0],nolabel_line188/CSI_MON_LPD0N_1,nolabel_line188/CSI_MON_LPD0P_1,nolabel_line188/Net[63:0],nolabel_line188/Net1,nolabel_line188/csi_gearbox_dma_0_s00_axis_tready,nolabel_line188/CSI_BRAM_ENB_1,nolabel_line188/CSI_MON_EM_MIPI_START_FRAME_1,nolabel_line188/CSI_MON_EM_MIPI_START_LINES_1,nolabel_line188/CSI_MON_EM_MIPI_END_FRAME_1,nolabel_line188/CSI_MON_EM_MIPI_DONE_1,nolabel_line188/CSI_MON_EM_MIPI_STOP_1,nolabel_line188/CSI_MON_LINE_COUNT_1[5:0],nolabel_line188/csi_gearbox_dma_0_mipi_read_valid,nolabel_line188/CSI_MON_LINE_BYTE_COUNT_1[20:0],nolabel_line188/CSI_CTRL_STATE_DBG_1[5:0],nolabel_line188/CSI_MON_MIPI_BUSY_DBG_1,nolabel_line188/CSI_MON_MIPI_DONE_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_SHORT_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_LONG_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_IDLE_DBG_1,nolabel_line188/CSI_MON_MIPI_DEBUG_TX_SIZE_1[15:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_1[5:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_TIMER_1[15:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_TIMER2_1[15:0],nolabel_line188/CSI_MON_LPCLKN_1,nolabel_line188/CSI_MON_LPCLKP_1
7558,7558,0,1,8180,c84,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,009c,07,03b1,0000,0,0
7559,7559,0,1,8382,c83,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,009a,07,03b2,0000,0,0
7560,7560,0,1,8584,c82,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0098,07,03b3,0000,0,0
7561,7561,0,1,8786,c81,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0096,07,03b4,0000,0,0
7562,7562,0,1,8988,c80,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0094,07,03b5,0000,0,0
7563,7563,0,1,8b8a,c7f,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0092,07,03b6,0000,0,0
7564,7564,0,1,8d8c,c7e,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0090,07,03b7,0000,0,0
7565,7565,0,1,8f8e,c7d,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,008e,07,03b8,0000,0,0
7566,7566,0,1,9190,c7c,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,008c,07,03b9,0000,0,0
7567,7567,0,1,9392,c7b,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,008a,07,03ba,0000,0,0
7568,7568,0,1,9594,c7a,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0088,07,03bb,0000,0,0
7569,7569,0,1,9796,c79,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0086,07,03bc,0000,0,0
7570,7570,0,1,9998,c78,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0084,07,03bd,0000,0,0
7571,7571,0,1,9b9a,c77,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0082,07,03be,0000,0,0
7572,7572,0,1,9d9c,c76,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0080,07,03bf,0000,0,0
7573,7573,0,1,9f9e,c75,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,007e,07,03c0,0000,0,0
7574,7574,0,1,a1a0,c74,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,007c,07,03c1,0000,0,0
7575,7575,0,1,a3a2,c73,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,007a,07,03c2,0000,0,0
7576,7576,0,1,a5a4,c72,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0078,07,03c3,0000,0,0
7577,7577,0,1,a7a6,c71,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0076,07,03c4,0000,0,0
7578,7578,0,1,a9a8,c70,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0074,07,03c5,0000,0,0
7579,7579,0,1,abaa,c6f,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0072,07,03c6,0000,0,0
7580,7580,0,1,adac,c6e,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0070,07,03c7,0000,0,0
7581,7581,0,1,afae,c6d,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,006e,07,03c8,0000,0,0
7582,7582,0,1,b1b0,c6c,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,006c,07,03c9,0000,0,0
7583,7583,0,1,b3b2,c6b,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,006a,07,03ca,0000,0,0
7584,7584,0,1,b5b4,c6a,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0068,07,03cb,0000,0,0
7585,7585,0,1,b7b6,c69,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0066,07,03cc,0000,0,0
7586,7586,0,1,b9b8,c68,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0064,07,03cd,0000,0,0
7587,7587,0,1,bbba,c67,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0062,07,03ce,0000,0,0
7588,7588,0,1,bdbc,c66,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0060,07,03cf,0000,0,0
7589,7589,0,1,bfbe,c65,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,005e,07,03d0,0000,0,0
7590,7590,0,1,c1c0,c64,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,005c,07,03d1,0000,0,0
7591,7591,0,1,c3c2,c63,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,005a,07,03d2,0000,0,0
7592,7592,0,1,c5c4,c62,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0058,07,03d3,0000,0,0
7593,7593,0,1,c7c6,c61,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0056,07,03d4,0000,0,0
7594,7594,0,1,c9c8,c60,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0054,07,03d5,0000,0,0
7595,7595,0,1,cbca,c5f,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0052,07,03d6,0000,0,0
7596,7596,0,1,cdcc,c5e,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0050,07,03d7,0000,0,0
7597,7597,0,1,cfce,c5d,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,004e,07,03d8,0000,0,0
7598,7598,0,1,d1d0,c5c,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,004c,07,03d9,0000,0,0
7599,7599,0,1,d3d2,c5b,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,004a,07,03da,0000,0,0
7600,7600,0,1,d5d4,c5a,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0048,07,03db,0000,0,0
7601,7601,0,1,d7d6,c59,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0046,07,03dc,0000,0,0
7602,7602,0,1,d9d8,c58,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0044,07,03dd,0000,0,0
7603,7603,0,1,dbda,c57,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0042,07,03de,0000,0,0
7604,7604,0,1,dddc,c56,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0040,07,03df,0000,0,0
7605,7605,0,1,dfde,c55,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,003e,07,03e0,0000,0,0
7606,7606,0,1,e1e0,c54,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,003c,07,03e1,0000,0,0
7607,7607,0,1,e3e2,c53,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,003a,07,03e2,0000,0,0
7608,7608,0,1,e5e4,c52,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0038,07,03e3,0000,0,0
7609,7609,0,1,e7e6,c51,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0036,07,03e4,0000,0,0
7610,7610,0,1,e9e8,c50,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0034,07,03e5,0000,0,0
7611,7611,0,1,ebea,c4f,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0032,07,03e6,0000,0,0
7612,7612,0,1,edec,c4e,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0030,07,03e7,0000,0,0
7613,7613,0,1,efee,c4d,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,002e,07,03e8,0000,0,0
7614,7614,0,1,f1f0,c4c,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,002c,07,03e9,0000,0,0
7615,7615,0,1,f3f2,c4b,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,002a,07,03ea,0000,0,0
7616,7616,0,1,f5f4,c4a,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0028,07,03eb,0000,0,0
7617,7617,0,1,f7f6,c49,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0026,07,03ec,0000,0,0
7618,7618,0,1,f9f8,c48,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0024,07,03ed,0000,0,0
7619,7619,0,1,fbfa,c47,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0022,07,03ee,0000,0,0
7620,7620,0,1,fdfc,c46,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0020,07,03ef,0000,0,0
7621,7621,0,1,fffe,c45,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,001e,07,03f0,0000,0,0
7622,7622,0,1,0100,c44,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,001c,07,03f1,0000,0,0
7623,7623,0,1,0302,c43,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,001a,07,03f2,0000,0,0
7624,7624,0,1,0504,c42,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0018,07,03f3,0000,0,0
7625,7625,0,1,0706,c41,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0016,07,03f4,0000,0,0
7626,7626,0,1,0908,c40,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0014,07,03f5,0000,0,0
7627,7627,0,1,0b0a,c3f,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0012,07,03f6,0000,0,0
7628,7628,0,1,0d0c,c3e,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0010,07,03f7,0000,0,0
7629,7629,0,1,0f0e,c3d,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,000e,07,03f8,0000,0,0
7630,7630,0,1,1110,c3c,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,000c,07,03f9,0000,0,0
7631,7631,0,1,1312,c3b,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,000a,07,03fa,0000,0,0
7632,7632,0,1,1514,c3a,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0008,07,03fb,0000,0,0
7633,7633,0,1,1716,c39,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0006,07,03fc,0000,0,0
7634,7634,0,1,1918,c38,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0004,07,03fd,0000,0,0
7635,7635,0,1,1b1a,c37,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0002,07,03fe,0000,0,0
7636,7636,0,1,1d1c,c36,0,0,8f8e8d8c8b8a8988,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0000,07,03ff,0000,0,0
7637,7637,0,0,1f1e,c35,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0400,0000,0,0
7638,7638,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0000,0001,0,0
7639,7639,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0001,0002,0,0
7640,7640,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0002,0003,0,0
7641,7641,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0003,0004,0,0
7642,7642,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0004,0005,0,0
7643,7643,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0005,0006,0,0
7644,7644,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0006,0007,0,0
7645,7645,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0007,0008,0,0
7646,7646,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0008,0009,0,0
7647,7647,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0009,000a,0,0
7648,7648,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,000a,000b,0,0
7649,7649,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,000b,000c,0,0
7650,7650,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,000c,000d,0,0
7651,7651,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,000d,000e,0,0
7652,7652,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,000e,000f,0,0
7653,7653,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,000f,0010,0,0
7654,7654,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0010,0011,0,0
7655,7655,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0011,0012,0,0
7656,7656,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0012,0013,0,0
7657,7657,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0013,0014,0,0
7658,7658,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0014,0015,0,0
7659,7659,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0015,0016,0,0
7660,7660,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0016,0017,0,0
7661,7661,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0017,0018,0,0
7662,7662,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0018,0019,0,0
7663,7663,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0019,001a,0,0
7664,7664,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,001a,001b,0,0
7665,7665,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,001b,001c,0,0
7666,7666,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,001c,001d,0,0
7667,7667,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,001d,001e,0,0
7668,7668,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,001e,001f,0,0
7669,7669,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,001f,0020,0,0
7670,7670,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0020,0021,0,0
7671,7671,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0021,0022,0,0
7672,7672,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0022,0023,0,0
7673,7673,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0023,0024,0,0
7674,7674,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0024,0025,0,0
7675,7675,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0025,0026,0,0
7676,7676,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0026,0027,0,0
7677,7677,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0a,0027,0028,0,0
7678,7678,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0b,0028,0000,0,0
7679,7679,0,0,1f1e,c34,0,0,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,fffe,0c,0000,0000,0,0
7680,7680,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,06,0,0,0,0,0,fffe,10,0000,0000,0,0
7681,7681,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,0,0,fffe,10,0000,0000,0,0
7682,7682,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0001,0000,0,0
7683,7683,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0002,0000,0,0
7684,7684,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0003,0000,0,0
7685,7685,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0004,0000,0,0
7686,7686,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0005,0000,0,0
7687,7687,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0006,0000,0,0
7688,7688,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0007,0000,0,0
7689,7689,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0008,0000,0,0
7690,7690,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0009,0000,0,0
7691,7691,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,000a,0000,0,0
7692,7692,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,000b,0000,0,0
7693,7693,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,000c,0000,0,0
7694,7694,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,000d,0000,0,0
7695,7695,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,000e,0000,0,0
7696,7696,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,000f,0000,0,0
7697,7697,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0010,0000,0,0
7698,7698,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0011,0000,0,0
7699,7699,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0012,0000,0,0
7700,7700,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0013,0000,0,0
7701,7701,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0014,0000,0,0
7702,7702,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0015,0000,0,0
7703,7703,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0016,0000,0,0
7704,7704,0,0,1f1e,c34,1,1,8f8e8d8c8b8a8988,1,0,0,0,1,0,0,0,0f,1,000800,05,0,0,0,1,0,fffe,10,0017,0000,0,0
